time,lat,lon,elevation,accuracy,bearing,speed
2012-10-23T16:29:11Z,34.062974,-118.452288,91.599998,3.000000,198.000000,1.000000
2012-10-23T16:29:13Z,34.062952,-118.452277,90.300003,4.000000,171.800003,1.000000
2012-10-23T16:29:15Z,34.062922,-118.452259,92.400002,3.000000,165.699997,1.250000
2012-10-23T16:29:17Z,34.062896,-118.452226,92.199997,4.000000,0.000000,0.000000
2012-10-23T16:29:19Z,34.062876,-118.452211,93.400002,3.000000,0.000000,0.000000
2012-10-23T16:29:21Z,34.062860,-118.452194,94.000000,3.000000,142.699997,1.500000
2012-10-23T16:29:23Z,34.062842,-118.452180,93.699997,4.000000,149.000000,1.000000
2012-10-23T16:29:25Z,34.062822,-118.452164,93.900002,4.000000,148.199997,1.250000
2012-10-23T16:29:27Z,34.062808,-118.452142,93.900002,4.000000,136.899994,1.000000
2012-10-23T16:29:29Z,34.062795,-118.452118,93.500000,4.000000,128.899994,1.250000
2012-10-23T16:29:31Z,34.062779,-118.452093,92.800003,4.000000,129.199997,1.250000
2012-10-23T16:29:33Z,34.062761,-118.452066,93.099998,4.000000,129.100006,1.500000
2012-10-23T16:29:35Z,34.062744,-118.452035,93.000000,5.000000,127.400002,1.500000
2012-10-23T16:29:37Z,34.062728,-118.452002,92.800003,6.000000,124.400002,1.500000
2012-10-23T16:29:39Z,34.062711,-118.451965,92.699997,7.000000,122.800003,1.500000
2012-10-23T16:29:41Z,34.062692,-118.451930,92.800003,8.000000,125.000000,1.500000
2012-10-23T16:29:43Z,34.062673,-118.451908,92.599998,8.000000,128.600006,1.500000
2012-10-23T16:29:45Z,34.062657,-118.451901,91.900002,8.000000,132.000000,1.250000
2012-10-23T16:29:47Z,34.062655,-118.451911,92.400002,7.000000,0.000000,0.000000
2012-10-23T16:29:49Z,34.062654,-118.451911,92.099998,6.000000,0.000000,0.000000
2012-10-23T16:29:51Z,34.062647,-118.451911,91.800003,6.000000,0.000000,0.000000
2012-10-23T16:29:53Z,34.062633,-118.451913,92.599998,6.000000,0.000000,0.000000
2012-10-23T16:29:55Z,34.062615,-118.451916,93.099998,5.000000,0.000000,0.000000
2012-10-23T16:29:57Z,34.062603,-118.451921,93.500000,6.000000,0.000000,0.000000
2012-10-23T16:29:59Z,34.062587,-118.451912,93.400002,6.000000,144.800003,1.500000
2012-10-23T16:30:01Z,34.062560,-118.451888,93.800003,7.000000,144.300003,1.000000
2012-10-23T16:30:03Z,34.062525,-118.451840,94.000000,7.000000,137.699997,1.500000
2012-10-23T16:30:05Z,34.062491,-118.451790,93.400002,7.000000,132.899994,1.750000
2012-10-23T16:30:07Z,34.062455,-118.451743,93.500000,6.000000,136.000000,1.750000
2012-10-23T16:30:09Z,34.062409,-118.451716,94.300003,6.000000,140.300003,1.500000
2012-10-23T16:30:11Z,34.062365,-118.451693,95.599998,6.000000,141.100006,1.500000
2012-10-23T16:30:13Z,34.062329,-118.451660,95.199997,6.000000,135.600006,1.500000
2012-10-23T16:30:15Z,34.062300,-118.451630,95.000000,6.000000,131.600006,1.500000
2012-10-23T16:30:17Z,34.062266,-118.451597,94.199997,6.000000,137.899994,1.500000
2012-10-23T16:30:19Z,34.062234,-118.451560,92.400002,6.000000,144.800003,1.500000
2012-10-23T16:30:21Z,34.062205,-118.451522,90.300003,5.000000,144.899994,1.500000
2012-10-23T16:30:23Z,34.062178,-118.451486,90.400002,5.000000,144.100006,1.500000
2012-10-23T16:30:25Z,34.062150,-118.451452,89.900002,4.000000,142.199997,1.500000
2012-10-23T16:30:27Z,34.062124,-118.451424,89.699997,4.000000,136.500000,1.250000
2012-10-23T16:30:29Z,34.062113,-118.451406,89.900002,3.000000,131.500000,0.750000
2012-10-23T16:30:31Z,34.062113,-118.451404,89.699997,3.000000,131.500000,0.500000
2012-10-23T16:30:33Z,34.062119,-118.451414,88.300003,4.000000,0.000000,0.000000
2012-10-23T16:30:35Z,34.062123,-118.451421,88.300003,3.000000,0.000000,0.000000
2012-10-23T16:30:37Z,34.062124,-118.451421,88.400002,4.000000,0.000000,0.000000
2012-10-23T16:30:39Z,34.062110,-118.451407,88.199997,4.000000,141.100006,1.000000
2012-10-23T16:30:41Z,34.062097,-118.451392,88.400002,4.000000,141.899994,1.250000
2012-10-23T16:30:43Z,34.062079,-118.451374,88.599998,4.000000,142.600006,1.250000
2012-10-23T16:30:45Z,34.062060,-118.451349,88.900002,4.000000,137.399994,1.250000
2012-10-23T16:30:47Z,34.062045,-118.451322,88.900002,4.000000,130.000000,1.250000
2012-10-23T16:30:49Z,34.062031,-118.451296,88.599998,4.000000,127.000000,1.250000
2012-10-23T16:30:51Z,34.062012,-118.451277,88.000000,4.000000,134.000000,1.250000
2012-10-23T16:30:53Z,34.061991,-118.451260,88.099998,4.000000,139.199997,1.250000
2012-10-23T16:31:29Z,34.061557,-118.451007,86.300003,47.000000,155.399994,1.500000
2012-10-23T16:31:31Z,34.061529,-118.450992,85.699997,22.000000,157.699997,1.250000
2012-10-23T16:31:33Z,34.061504,-118.450973,79.599998,15.000000,147.699997,1.000000
2012-10-23T16:31:35Z,34.061498,-118.450948,75.900002,11.000000,138.000000,1.000000
2012-10-23T16:31:37Z,34.061500,-118.450912,77.199997,10.000000,137.300003,1.000000
2012-10-23T16:31:39Z,34.061503,-118.450850,74.599998,7.000000,136.000000,1.250000
2012-10-23T16:31:41Z,34.061492,-118.450793,72.300003,6.000000,136.899994,1.500000
2012-10-23T16:31:43Z,34.061460,-118.450747,72.800003,5.000000,139.100006,1.500000
2012-10-23T16:31:44Z,34.061444,-118.450731,71.400002,5.000000,140.899994,1.500000
2012-10-23T16:31:46Z,34.061413,-118.450706,76.000000,5.000000,140.800003,1.250000
2012-10-23T16:31:47Z,34.061398,-118.450691,77.199997,4.000000,138.800003,1.500000
2012-10-23T16:31:49Z,34.061365,-118.450668,81.300003,4.000000,137.600006,1.500000
2012-10-23T16:31:51Z,34.061337,-118.450654,83.400002,4.000000,146.399994,1.250000
2012-10-23T16:31:53Z,34.061311,-118.450638,85.199997,4.000000,147.500000,1.250000
2012-10-23T16:31:55Z,34.061289,-118.450619,85.500000,4.000000,144.100006,1.000000
2012-10-23T16:31:57Z,34.061271,-118.450597,86.199997,4.000000,139.899994,1.000000
2012-10-23T16:31:59Z,34.061255,-118.450579,87.000000,5.000000,136.399994,1.250000
2012-10-23T16:32:01Z,34.061242,-118.450561,87.000000,5.000000,134.800003,1.000000
2012-10-23T16:32:03Z,34.061237,-118.450550,87.699997,4.000000,132.800003,0.750000
2012-10-23T16:32:05Z,34.061251,-118.450549,83.000000,4.000000,0.000000,0.000000
2012-10-23T16:32:07Z,34.061259,-118.450550,82.500000,4.000000,0.000000,0.000000
2012-10-23T16:32:09Z,34.061262,-118.450549,82.699997,4.000000,0.000000,0.000000
2012-10-23T16:32:11Z,34.061262,-118.450548,82.199997,4.000000,0.000000,0.000000
2012-10-23T16:32:13Z,34.061263,-118.450547,82.400002,4.000000,0.000000,0.000000
2012-10-23T16:32:15Z,34.061263,-118.450549,82.199997,5.000000,0.000000,0.000000
2012-10-23T16:32:17Z,34.061263,-118.450550,82.300003,5.000000,0.000000,0.000000
2012-10-23T16:32:19Z,34.061262,-118.450550,82.599998,5.000000,0.000000,0.000000
2012-10-23T16:32:21Z,34.061262,-118.450550,82.400002,5.000000,0.000000,0.000000
2012-10-23T16:32:23Z,34.061259,-118.450553,83.000000,5.000000,0.000000,0.000000
2012-10-23T16:32:25Z,34.061259,-118.450550,82.300003,5.000000,0.000000,0.000000
2012-10-23T16:32:27Z,34.061249,-118.450540,82.400002,5.000000,144.600006,1.250000
2012-10-23T16:32:29Z,34.061218,-118.450526,81.800003,6.000000,150.699997,1.000000
2012-10-23T16:32:31Z,34.061184,-118.450501,81.900002,6.000000,151.100006,1.500000
2012-10-23T16:32:33Z,34.061152,-118.450466,82.599998,7.000000,145.000000,1.750000
2012-10-23T16:32:35Z,34.061123,-118.450425,82.500000,8.000000,140.800003,1.750000
2012-10-23T16:32:37Z,34.061094,-118.450392,83.400002,7.000000,139.600006,1.750000
2012-10-23T16:32:39Z,34.061063,-118.450365,83.400002,7.000000,140.699997,1.500000
2012-10-23T16:32:41Z,34.061037,-118.450337,83.599998,7.000000,141.500000,1.500000
2012-10-23T16:32:43Z,34.061005,-118.450307,83.099998,7.000000,142.899994,1.750000
2012-10-23T16:32:45Z,34.060974,-118.450280,82.400002,7.000000,146.100006,1.750000
2012-10-23T16:32:47Z,34.060948,-118.450260,81.099998,7.000000,150.100006,1.500000
2012-10-23T16:32:49Z,34.060916,-118.450247,80.800003,8.000000,155.100006,1.500000
2012-10-23T16:32:51Z,34.060882,-118.450232,80.900002,9.000000,155.100006,1.500000
2012-10-23T16:32:53Z,34.060860,-118.450211,80.400002,7.000000,149.500000,1.250000
2012-10-23T16:32:55Z,34.060845,-118.450194,80.099998,5.000000,144.000000,1.250000
2012-10-23T16:32:57Z,34.060837,-118.450180,80.699997,5.000000,144.500000,1.000000
2012-10-23T16:32:59Z,34.060828,-118.450174,77.900002,4.000000,144.000000,0.750000
2012-10-23T16:33:01Z,34.060821,-118.450168,76.500000,4.000000,144.000000,0.500000
2012-10-23T16:33:03Z,34.060815,-118.450167,75.199997,4.000000,144.000000,0.250000
2012-10-23T16:33:05Z,34.060828,-118.450170,75.199997,4.000000,0.000000,0.000000
2012-10-23T16:33:07Z,34.060829,-118.450163,74.800003,4.000000,0.000000,0.000000
2012-10-23T16:33:09Z,34.060827,-118.450156,74.400002,4.000000,0.000000,0.000000
2012-10-23T16:33:11Z,34.060829,-118.450156,74.099998,4.000000,0.000000,0.000000
2012-10-23T16:33:13Z,34.060831,-118.450152,73.599998,4.000000,0.000000,0.000000
2012-10-23T16:33:15Z,34.060832,-118.450149,73.900002,4.000000,0.000000,0.000000
2012-10-23T16:33:17Z,34.060832,-118.450147,74.099998,4.000000,0.000000,0.000000
2012-10-23T16:33:19Z,34.060832,-118.450146,74.400002,4.000000,0.000000,0.000000
2012-10-23T16:33:21Z,34.060831,-118.450145,74.699997,5.000000,0.000000,0.000000
2012-10-23T16:33:23Z,34.060832,-118.450146,73.800003,4.000000,0.000000,0.000000
2012-10-23T16:33:25Z,34.060832,-118.450146,74.099998,4.000000,0.000000,0.000000
2012-10-23T16:33:27Z,34.060830,-118.450144,75.099998,4.000000,0.000000,0.000000
2012-10-23T16:33:29Z,34.060818,-118.450134,75.000000,4.000000,143.300003,1.500000
2012-10-23T16:33:31Z,34.060789,-118.450121,75.400002,5.000000,146.100006,1.250000
2012-10-23T16:33:33Z,34.060750,-118.450096,76.699997,5.000000,145.399994,1.500000
2012-10-23T16:33:35Z,34.060708,-118.450066,78.900002,5.000000,143.399994,1.750000
2012-10-23T16:33:37Z,34.060671,-118.450039,79.400002,6.000000,144.800003,1.750000
2012-10-23T16:33:39Z,34.060640,-118.450017,79.400002,6.000000,146.199997,1.500000
2012-10-23T16:33:41Z,34.060615,-118.449996,79.199997,6.000000,146.199997,1.500000
2012-10-23T16:33:43Z,34.060586,-118.449982,79.099998,7.000000,149.000000,1.500000
2012-10-23T16:33:45Z,34.060551,-118.449976,79.500000,7.000000,154.100006,1.500000
2012-10-23T16:33:47Z,34.060520,-118.449966,78.400002,9.000000,158.300003,1.500000
2012-10-23T16:33:49Z,34.060492,-118.449953,79.199997,9.000000,158.100006,1.500000
2012-10-23T16:33:51Z,34.060468,-118.449937,79.500000,10.000000,155.000000,1.500000
2012-10-23T16:33:53Z,34.060446,-118.449916,80.400002,11.000000,153.000000,1.500000
2012-10-23T16:33:55Z,34.060427,-118.449895,80.400002,10.000000,149.500000,1.500000
2012-10-23T16:33:57Z,34.060410,-118.449870,80.300003,11.000000,145.300003,1.250000
2012-10-23T16:33:59Z,34.060389,-118.449839,80.199997,10.000000,143.800003,1.500000
2012-10-23T16:34:01Z,34.060371,-118.449821,82.400002,6.000000,145.100006,1.250000
2012-10-23T16:34:03Z,34.060362,-118.449817,81.900002,6.000000,145.300003,0.750000
2012-10-23T16:34:05Z,34.060359,-118.449811,81.300003,6.000000,145.300003,0.500000
2012-10-23T16:34:07Z,34.060356,-118.449799,80.099998,6.000000,145.300003,0.500000
2012-10-23T16:34:09Z,34.060348,-118.449790,81.099998,7.000000,145.300003,0.500000
2012-10-23T16:34:11Z,34.060344,-118.449781,80.199997,7.000000,145.300003,0.250000
2012-10-23T16:34:13Z,34.060338,-118.449773,80.300003,8.000000,145.300003,0.250000
2012-10-23T16:34:15Z,34.060326,-118.449768,80.800003,8.000000,145.300003,0.500000
2012-10-23T16:34:17Z,34.060310,-118.449753,80.199997,6.000000,0.000000,0.000000
2012-10-23T16:34:19Z,34.060311,-118.449753,80.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:21Z,34.060311,-118.449757,79.699997,4.000000,0.000000,0.000000
2012-10-23T16:34:23Z,34.060310,-118.449761,80.099998,4.000000,0.000000,0.000000
2012-10-23T16:34:25Z,34.060312,-118.449763,78.900002,4.000000,0.000000,0.000000
2012-10-23T16:34:27Z,34.060311,-118.449761,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:29Z,34.060313,-118.449761,78.199997,3.000000,0.000000,0.000000
2012-10-23T16:34:31Z,34.060313,-118.449761,78.199997,3.000000,0.000000,0.000000
2012-10-23T16:34:33Z,34.060313,-118.449761,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:35Z,34.060314,-118.449762,78.199997,3.000000,0.000000,0.000000
2012-10-23T16:34:37Z,34.060315,-118.449762,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:39Z,34.060316,-118.449762,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:41Z,34.060316,-118.449762,78.199997,3.000000,0.000000,0.000000
2012-10-23T16:34:43Z,34.060316,-118.449762,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:45Z,34.060316,-118.449762,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:47Z,34.060316,-118.449762,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:49Z,34.060317,-118.449761,78.199997,4.000000,0.000000,0.000000
2012-10-23T16:34:51Z,34.060308,-118.449747,78.300003,4.000000,132.899994,0.750000
2012-10-23T16:34:53Z,34.060296,-118.449732,77.699997,3.000000,138.600006,1.000000
2012-10-23T16:34:55Z,34.060277,-118.449713,78.400002,4.000000,144.199997,1.250000
2012-10-23T16:34:57Z,34.060260,-118.449695,78.800003,3.000000,145.300003,1.500000
2012-10-23T16:34:59Z,34.060240,-118.449678,79.300003,3.000000,148.100006,1.500000
2012-10-23T16:35:01Z,34.060221,-118.449664,78.800003,4.000000,150.100006,1.500000
2012-10-23T16:35:03Z,34.060203,-118.449648,79.500000,4.000000,146.600006,1.250000
2012-10-23T16:35:05Z,34.060188,-118.449632,80.699997,4.000000,144.199997,1.250000
2012-10-23T16:35:07Z,34.060174,-118.449621,80.099998,4.000000,149.300003,1.250000
2012-10-23T16:35:09Z,34.060162,-118.449609,79.699997,4.000000,152.100006,1.000000
2012-10-23T16:35:11Z,34.060148,-118.449597,80.000000,4.000000,151.399994,1.000000
2012-10-23T16:35:13Z,34.060128,-118.449579,79.199997,3.000000,149.600006,1.250000
2012-10-23T16:35:15Z,34.060107,-118.449558,78.900002,3.000000,146.699997,1.250000
2012-10-23T16:35:17Z,34.060089,-118.449541,80.599998,4.000000,143.899994,1.250000
2012-10-23T16:35:19Z,34.060071,-118.449523,81.699997,4.000000,143.300003,1.250000
2012-10-23T16:35:20Z,34.060060,-118.449514,81.800003,4.000000,144.399994,1.250000
2012-10-23T16:35:22Z,34.060037,-118.449497,82.199997,3.000000,146.699997,1.250000
2012-10-23T16:35:24Z,34.060013,-118.449482,82.699997,4.000000,149.800003,1.250000
2012-10-23T16:35:26Z,34.059993,-118.449467,82.599998,3.000000,150.300003,1.250000
2012-10-23T16:35:28Z,34.059972,-118.449452,82.599998,4.000000,151.000000,1.250000
2012-10-23T16:35:30Z,34.059952,-118.449435,81.300003,3.000000,148.899994,1.250000
2012-10-23T16:35:32Z,34.059937,-118.449418,80.199997,4.000000,144.199997,1.250000
2012-10-23T16:35:34Z,34.059921,-118.449401,80.300003,3.000000,143.100006,1.250000
2012-10-23T16:35:36Z,34.059900,-118.449381,79.199997,4.000000,143.800003,1.500000
2012-10-23T16:35:38Z,34.059878,-118.449363,79.199997,3.000000,147.899994,1.500000
2012-10-23T16:35:40Z,34.059855,-118.449348,79.199997,3.000000,150.800003,1.250000
2012-10-23T16:35:42Z,34.059833,-118.449331,79.900002,3.000000,147.699997,1.250000
2012-10-23T16:35:44Z,34.059816,-118.449312,79.699997,4.000000,140.600006,1.250000
2012-10-23T16:35:46Z,34.059801,-118.449290,79.400002,3.000000,135.100006,1.250000
2012-10-23T16:35:48Z,34.059781,-118.449272,80.900002,3.000000,142.300003,1.250000
2012-10-23T16:35:50Z,34.059758,-118.449259,80.199997,3.000000,151.500000,1.250000
2012-10-23T16:35:52Z,34.059734,-118.449242,78.099998,4.000000,149.000000,1.250000
2012-10-23T16:35:54Z,34.059708,-118.449221,77.300003,3.000000,149.800003,1.250000
2012-10-23T16:35:59Z,34.059632,-118.449198,75.699997,4.000000,169.699997,1.500000
2012-10-23T16:36:00Z,34.059620,-118.449195,75.900002,4.000000,169.699997,1.500000
2012-10-23T16:36:02Z,34.059596,-118.449186,75.000000,4.000000,167.600006,1.250000
2012-10-23T16:36:04Z,34.059579,-118.449161,73.400002,3.000000,159.800003,1.250000
2012-10-23T16:36:06Z,34.059560,-118.449130,72.099998,4.000000,153.000000,1.250000
2012-10-23T16:36:08Z,34.059543,-118.449104,71.599998,4.000000,152.300003,1.250000
2012-10-23T16:36:10Z,34.059522,-118.449080,70.800003,4.000000,152.000000,1.250000
2012-10-23T16:36:12Z,34.059504,-118.449060,68.900002,4.000000,152.300003,1.250000
2012-10-23T16:36:14Z,34.059510,-118.449054,69.900002,3.000000,0.000000,0.000000
2012-10-23T16:36:16Z,34.059517,-118.449052,69.699997,4.000000,0.000000,0.000000
2012-10-23T16:36:18Z,34.059518,-118.449050,69.599998,4.000000,0.000000,0.000000
2012-10-23T16:36:20Z,34.059516,-118.449048,69.900002,3.000000,0.000000,0.000000
2012-10-23T16:36:22Z,34.059516,-118.449046,69.599998,4.000000,0.000000,0.000000
2012-10-23T16:36:24Z,34.059514,-118.449044,69.400002,4.000000,0.000000,0.000000
2012-10-23T16:36:26Z,34.059503,-118.449036,69.400002,3.000000,147.100006,1.250000
2012-10-23T16:36:28Z,34.059482,-118.449022,68.699997,4.000000,148.100006,1.000000
2012-10-23T16:36:30Z,34.059456,-118.449002,68.199997,4.000000,150.100006,1.250000
2012-10-23T16:36:32Z,34.059432,-118.448984,68.400002,3.000000,148.600006,1.250000
2012-10-23T16:36:34Z,34.059409,-118.448963,67.699997,4.000000,142.399994,1.250000
2012-10-23T16:36:36Z,34.059389,-118.448938,66.699997,3.000000,139.600006,1.500000
2012-10-23T16:36:38Z,34.059369,-118.448914,65.699997,3.000000,140.399994,1.250000
2012-10-23T16:36:40Z,34.059351,-118.448892,65.400002,3.000000,140.100006,1.250000
2012-10-23T16:36:42Z,34.059334,-118.448871,65.599998,4.000000,139.500000,1.250000
2012-10-23T16:36:44Z,34.059314,-118.448848,66.800003,4.000000,139.199997,1.250000
2012-10-23T16:36:46Z,34.059291,-118.448823,66.199997,3.000000,138.899994,1.500000
2012-10-23T16:36:48Z,34.059269,-118.448801,65.599998,4.000000,142.399994,1.500000
2012-10-23T16:36:50Z,34.059245,-118.448780,65.900002,4.000000,144.899994,1.500000
2012-10-23T16:36:52Z,34.059223,-118.448759,65.099998,3.000000,142.600006,1.500000
2012-10-23T16:36:54Z,34.059203,-118.448741,64.099998,4.000000,144.100006,1.250000
2012-10-23T16:36:56Z,34.059190,-118.448729,64.300003,3.000000,142.699997,1.000000
2012-10-23T16:36:58Z,34.059191,-118.448732,63.500000,3.000000,0.000000,0.000000
2012-10-23T16:37:00Z,34.059194,-118.448736,63.799999,4.000000,0.000000,0.000000
2012-10-23T16:37:02Z,34.059195,-118.448737,63.900002,3.000000,0.000000,0.000000
2012-10-23T16:37:04Z,34.059193,-118.448737,63.799999,3.000000,0.000000,0.000000
2012-10-23T16:37:06Z,34.059193,-118.448737,63.500000,3.000000,0.000000,0.000000
2012-10-23T16:37:08Z,34.059191,-118.448735,63.400002,4.000000,0.000000,0.000000
2012-10-23T16:37:10Z,34.059191,-118.448733,63.299999,3.000000,0.000000,0.000000
2012-10-23T16:37:12Z,34.059191,-118.448733,63.299999,4.000000,0.000000,0.000000
2012-10-23T16:37:14Z,34.059190,-118.448733,63.200001,4.000000,0.000000,0.000000
2012-10-23T16:37:16Z,34.059189,-118.448718,63.200001,3.000000,98.199997,1.250000
2012-10-23T16:37:18Z,34.059185,-118.448685,63.200001,4.000000,93.099998,1.000000
2012-10-23T16:37:20Z,34.059187,-118.448648,62.900002,4.000000,78.800003,1.250000
2012-10-23T16:37:22Z,34.059195,-118.448616,62.299999,4.000000,67.300003,1.250000
2012-10-23T16:37:24Z,34.059205,-118.448586,62.500000,4.000000,64.800003,1.250000
2012-10-23T16:37:26Z,34.059218,-118.448554,62.900002,3.000000,58.000000,1.500000
2012-10-23T16:37:28Z,34.059229,-118.448523,62.900002,3.000000,56.400002,1.500000
2012-10-23T16:37:30Z,34.059239,-118.448489,63.000000,4.000000,58.700001,1.500000
2012-10-23T16:37:32Z,34.059252,-118.448458,62.900002,3.000000,56.900002,1.500000
2012-10-23T16:37:34Z,34.059265,-118.448429,63.400002,3.000000,54.599998,1.500000
2012-10-23T16:37:36Z,34.059278,-118.448403,63.400002,3.000000,53.700001,1.500000
2012-10-23T16:37:38Z,34.059290,-118.448379,62.599998,3.000000,55.099998,1.500000
2012-10-23T16:37:40Z,34.059304,-118.448353,63.000000,4.000000,54.299999,1.500000
2012-10-23T16:37:42Z,34.059318,-118.448327,63.299999,4.000000,53.400002,1.500000
2012-10-23T16:37:44Z,34.059331,-118.448304,64.000000,4.000000,54.599998,1.250000
2012-10-23T16:37:46Z,34.059341,-118.448284,64.199997,6.000000,54.400002,1.000000
2012-10-23T16:37:48Z,34.059353,-118.448265,63.000000,6.000000,51.400002,1.000000
2012-10-23T16:37:50Z,34.059367,-118.448250,63.500000,5.000000,35.700001,1.000000
2012-10-23T16:37:52Z,34.059384,-118.448242,63.799999,5.000000,22.000000,1.000000
2012-10-23T16:37:54Z,34.059398,-118.448234,64.000000,6.000000,17.100000,0.750000
2012-10-23T16:37:56Z,34.059395,-118.448234,64.099998,5.000000,0.000000,0.000000
2012-10-23T16:37:57Z,34.059394,-118.448236,64.400002,4.000000,0.000000,0.000000
2012-10-23T16:37:58Z,34.059393,-118.448237,64.500000,4.000000,0.000000,0.000000
2012-10-23T16:38:00Z,34.059394,-118.448238,64.300003,4.000000,0.000000,0.000000
2012-10-23T16:38:01Z,34.059395,-118.448238,64.300003,4.000000,0.000000,0.000000
2012-10-23T16:38:03Z,34.059395,-118.448239,64.300003,4.000000,0.000000,0.000000
2012-10-23T16:38:05Z,34.059395,-118.448238,64.300003,3.000000,0.000000,0.000000
2012-10-23T16:38:07Z,34.059394,-118.448238,64.300003,4.000000,0.000000,0.000000
2012-10-23T16:38:09Z,34.059394,-118.448237,64.400002,3.000000,0.000000,0.000000
2012-10-23T16:38:11Z,34.059393,-118.448237,64.500000,4.000000,0.000000,0.000000
2012-10-23T16:38:13Z,34.059393,-118.448237,64.599998,4.000000,0.000000,0.000000
2012-10-23T16:38:14Z,34.059393,-118.448237,64.699997,3.000000,0.000000,0.000000
2012-10-23T16:38:16Z,34.059393,-118.448238,64.699997,4.000000,0.000000,0.000000
2012-10-23T16:38:18Z,34.059393,-118.448238,64.599998,3.000000,0.000000,0.000000
2012-10-23T16:38:20Z,34.059393,-118.448238,64.699997,3.000000,0.000000,0.000000
2012-10-23T16:38:22Z,34.059400,-118.448222,64.199997,4.000000,60.799999,0.750000
2012-10-23T16:38:24Z,34.059404,-118.448206,63.700001,4.000000,63.200001,0.750000
2012-10-23T16:38:26Z,34.059412,-118.448178,63.900002,3.000000,66.000000,1.000000
2012-10-23T16:38:28Z,34.059422,-118.448146,64.300003,3.000000,65.199997,1.250000
2012-10-23T16:38:30Z,34.059433,-118.448115,63.700001,3.000000,63.000000,1.250000
2012-10-23T16:38:32Z,34.059445,-118.448087,62.500000,3.000000,60.099998,1.250000
2012-10-23T16:38:34Z,34.059459,-118.448063,63.299999,3.000000,54.900002,1.250000
2012-10-23T16:38:36Z,34.059469,-118.448051,63.299999,4.000000,44.400002,0.750000
2012-10-23T16:38:38Z,34.059466,-118.448052,63.400002,3.000000,0.000000,0.000000
2012-10-23T16:38:40Z,34.059463,-118.448054,63.400002,3.000000,0.000000,0.000000
2012-10-23T16:38:42Z,34.059463,-118.448055,63.400002,3.000000,0.000000,0.000000
2012-10-23T16:38:44Z,34.059462,-118.448058,63.400002,3.000000,0.000000,0.000000
2012-10-23T16:38:46Z,34.059463,-118.448058,63.500000,3.000000,0.000000,0.000000
2012-10-23T16:38:48Z,34.059464,-118.448058,63.599998,4.000000,0.000000,0.000000
2012-10-23T16:38:50Z,34.059465,-118.448057,63.700001,4.000000,0.000000,0.000000
2012-10-23T16:38:52Z,34.059465,-118.448057,63.599998,4.000000,0.000000,0.000000
2012-10-23T16:38:54Z,34.059475,-118.448033,63.700001,4.000000,61.900002,1.250000
2012-10-23T16:38:56Z,34.059485,-118.448014,63.700001,4.000000,60.700001,1.250000
2012-10-23T16:38:58Z,34.059498,-118.447992,63.599998,4.000000,58.599998,1.250000
2012-10-23T16:39:00Z,34.059511,-118.447968,63.400002,6.000000,59.000000,1.250000
2012-10-23T16:39:02Z,34.059525,-118.447941,63.500000,10.000000,58.099998,1.250000
2012-10-23T16:39:04Z,34.059543,-118.447907,63.599998,11.000000,57.299999,1.500000
2012-10-23T16:39:06Z,34.059562,-118.447871,63.599998,10.000000,59.099998,1.500000
2012-10-23T16:39:08Z,34.059581,-118.447844,63.299999,9.000000,56.599998,1.250000
2012-10-23T16:39:10Z,34.059597,-118.447818,63.299999,8.000000,52.299999,1.250000
2012-10-23T16:39:12Z,34.059611,-118.447791,63.200001,6.000000,54.500000,1.250000
2012-10-23T16:39:14Z,34.059622,-118.447767,62.700001,6.000000,54.599998,1.250000
2012-10-23T16:39:16Z,34.059637,-118.447740,61.900002,6.000000,54.099998,1.250000
2012-10-23T16:39:18Z,34.059653,-118.447712,62.700001,5.000000,53.200001,1.250000
2012-10-23T16:39:20Z,34.059662,-118.447672,63.400002,4.000000,59.599998,1.250000
2012-10-23T16:39:22Z,34.059673,-118.447635,64.099998,4.000000,64.400002,1.500000
2012-10-23T16:39:24Z,34.059685,-118.447605,63.900002,4.000000,58.900002,1.500000
2012-10-23T16:39:26Z,34.059698,-118.447582,63.099998,3.000000,58.400002,1.250000
2012-10-23T16:39:28Z,34.059709,-118.447556,62.400002,4.000000,60.599998,1.500000
2012-10-23T16:39:30Z,34.059724,-118.447532,62.599998,4.000000,59.000000,1.250000
2012-10-23T16:39:32Z,34.059739,-118.447513,62.099998,4.000000,56.400002,1.250000
2012-10-23T16:39:34Z,34.059755,-118.447494,62.500000,4.000000,55.799999,1.250000
2012-10-23T16:39:36Z,34.059772,-118.447471,62.299999,4.000000,56.700001,1.250000
2012-10-23T16:39:38Z,34.059787,-118.447448,62.299999,4.000000,56.500000,1.250000
2012-10-23T16:39:40Z,34.059804,-118.447425,62.099998,3.000000,54.099998,1.250000
2012-10-23T16:39:42Z,34.059821,-118.447396,62.200001,3.000000,54.500000,1.250000
2012-10-23T16:39:44Z,34.059835,-118.447367,62.700001,3.000000,55.500000,1.250000
